Frame Rate:,29.9700000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
36,00:00:01.201,2.7758566978193144,2.0149532710280376,1.9777258566978193,4.334890965732087
37,00:00:01.235,2.3338655244029076,1.600506230529595,1.814563862928349,3.5865264797507788
38,00:00:01.268,2.199363966770509,1.4998831775700934,1.7306853582554518,3.367523364485981
39,00:00:01.301,2.122014537902388,1.7010903426791277,1.6116043613707165,3.0533489096573208
40,00:00:01.335,1.6848130841121496,1.3311137071651091,1.230373831775701,2.4929517133956387
41,00:00:01.368,1.2510643821391485,1.1544003115264798,0.8238317757009346,1.774961059190031
42,00:00:01.401,0.946313603322949,0.9087227414330218,0.5746495327102804,1.3555685358255452
43,00:00:01.435,0.8554776739356177,0.8589563862928349,0.5544003115264797,1.153076323987539
44,00:00:01.468,0.7987149532710279,0.8983644859813084,0.5541277258566978,0.9436526479750779
45,00:00:01.502,0.6418483904465213,0.7248442367601247,0.5181853582554518,0.6825155763239875
46,00:00:01.535,0.24831256490134992,0.3439641744548287,0.25260903426791276,0.1483644859813084
47,00:00:01.568,0.1881619937694704,0.3756619937694704,0.1303348909657321,0.05848909657320872
48,00:00:01.602,0.1731957424714434,0.3162772585669782,0.1308411214953271,0.07246884735202493
49,00:00:01.635,0.134865005192108,0.2340342679127726,0.1550233644859813,0.015537383177570094
50,00:00:01.668,0.1483644859813084,0.27266355140186915,0.14591121495327103,0.026518691588785046
51,00:00:01.702,0.2574766355140187,0.47807632398753896,0.14018691588785046,0.15416666666666667
52,00:00:01.735,0.23655244029075806,0.4492601246105919,0.14493769470404985,0.1154595015576324
53,00:00:01.768,0.20257009345794394,0.34003115264797507,0.19949376947040498,0.06818535825545172
54,00:00:01.802,0.13578660436137072,0.2279595015576324,0.16374610591900313,0.015654205607476636
55,00:00:01.835,0.11410955347871236,0.1957165109034268,0.12982866043613708,0.01678348909657321
56,00:00:01.869,0.1058411214953271,0.20969626168224298,0.09875389408099688,0.009073208722741434
57,00:00:01.902,0.06731568016614746,0.1838006230529595,0.00926791277258567,0.008878504672897197
58,00:00:01.935,0.0694963655244029,0.18574766355140188,0.01218847352024922,0.010552959501557633
59,00:00:01.969,0.07576583592938733,0.19801401869158877,0.012149532710280374,0.017133956386292833
60,00:00:02.002,2.7722871235721698,5.423870716510903,0.574221183800623,2.3187694704049844
61,00:00:02.035,0.009151090342679129,0.025233644859813085,0.001869158878504673,0.00035046728971962614
62,00:00:02.069,0.0,0.0,0.0,0.0
63,00:00:02.102,0.10514018691588785,0.09618380062305296,0.0957165109034268,0.1235202492211838
64,00:00:02.135,0.08949896157840083,0.08391744548286605,0.07651869158878505,0.1080607476635514
65,00:00:02.169,0.4034527518172378,0.2398753894080997,0.4555685358255452,0.5149143302180685
66,00:00:02.202,0.4426142263759087,0.3107476635514019,0.36721183800623053,0.6498831775700935
67,00:00:02.236,0.07698598130841121,0.03660436137071651,0.042017133956386295,0.15233644859813084
68,00:00:02.269,0.24129023883696785,0.19591121495327102,0.14326323987538941,0.38469626168224297
69,00:00:02.302,0.3146936656282451,0.15529595015576325,0.40319314641744547,0.38559190031152646
70,00:00:02.336,0.26039719626168223,0.1705607476635514,0.39244548286604364,0.2181853582554517
71,00:00:02.369,0.0017263759086188993,0.004400311526479751,0.0005841121495327102,0.00019470404984423675
72,00:00:02.402,0.09258826583592938,0.11565420560747663,0.09174454828660436,0.07036604361370717
73,00:00:02.436,0.0,0.0,0.0,0.0
74,00:00:02.469,0.0,0.0,0.0,0.0
75,00:00:02.503,0.0,0.0,0.0,0.0
76,00:00:02.536,84.21352544132918,7.373014018691589,231.84018691588784,13.4273753894081
77,00:00:02.569,0.0,0.0,0.0,0.0
78,00:00:02.603,0.0,0.0,0.0,0.0
79,00:00:02.636,3.2200415368639663,1.0210280373831775,7.788161993769471e-05,8.639018691588785
80,00:00:02.669,17.224766355140186,7.609696261682243,3.0179906542056076,41.04661214953271
81,00:00:02.703,7.632710280373832,8.949415887850467,2.9782320872274144,10.970482866043614
82,00:00:02.736,7.7185228452751815,9.031191588785047,4.594236760124611,9.530140186915888
83,00:00:02.769,5.206321391484943,6.175506230529595,3.936214953271028,5.5072429906542055
84,00:00:02.803,5.63446261682243,7.212227414330218,3.858761682242991,5.832398753894081
85,00:00:02.836,6.118133437175493,8.979439252336448,4.026947040498443,5.348014018691589
86,00:00:02.870,6.973403426791276,10.38917445482866,4.4060747663551405,6.124961059190031
87,00:00:02.903,5.862694704049844,7.974376947040499,4.417523364485981,5.196183800623053
88,00:00:02.936,6.839862409138109,10.733956386292835,4.440848909657321,5.3447819314641745
89,00:00:02.970,6.681801661474559,9.89766355140187,4.932943925233645,5.214797507788162
90,00:00:03.003,6.328050363447559,8.691978193146417,4.80677570093458,5.485397196261682
91,00:00:03.036,5.109475597092419,6.1955218068535824,4.91452492211838,4.218380062305296
92,00:00:03.070,1.553348909657321,1.6996495327102803,1.1389018691588786,1.8214953271028038
93,00:00:03.103,1.6121754932502597,1.675467289719626,1.1616822429906541,1.9993769470404985
94,00:00:03.136,1.809423676012461,1.9032320872274144,1.3153816199376946,2.209657320872274
95,00:00:03.170,1.9400311526479748,2.1409267912772587,1.3448208722741433,2.334345794392523
96,00:00:03.203,2.042666147455867,2.243107476635514,1.4819314641744548,2.4029595015576324
97,00:00:03.237,1.9218587746625129,2.180802180685358,1.4148364485981308,2.16993769470405
98,00:00:03.270,1.8156022845275184,1.8913940809968848,1.3707165109034267,2.184696261682243
99,00:00:03.303,1.9459371754932502,2.147507788161994,1.4879283489096573,2.2023753894080995
100,00:00:03.337,2.5500000000000003,2.9880841121495325,2.0088395638629284,2.653076323987539
101,00:00:03.370,2.579140706126687,3.0427570093457943,2.266082554517134,2.428582554517134
102,00:00:03.403,3.0444444444444443,3.4082165109034266,2.5472741433021806,3.1778426791277257
103,00:00:03.437,3.4273753894080996,3.842640186915888,2.7215732087227416,3.7179127725856698
104,00:00:03.470,3.3724169262720665,3.5084890965732085,2.709968847352025,3.898792834890966
105,00:00:03.504,3.445171339563863,3.7103971962616824,2.6520249221183803,3.9730919003115264
106,00:00:03.537,3.904543094496366,4.74797507788162,2.715303738317757,4.25035046728972
107,00:00:03.570,3.7944184839044652,4.729088785046729,2.7103582554517134,3.9438084112149534
108,00:00:03.604,3.4013629283489095,4.058917445482866,2.5944704049844236,3.550700934579439
109,00:00:03.637,3.8938343717549326,4.8512071651090345,2.9570482866043615,3.873247663551402
110,00:00:03.670,3.8105140186915887,4.573208722741433,3.0190809968847354,3.839252336448598
111,00:00:03.704,3.7863058151609548,4.410786604361371,3.2524143302180684,3.6957165109034267
112,00:00:03.737,3.057398753894081,3.6689641744548287,2.599182242990654,2.90404984423676
113,00:00:03.770,2.71384994807892,3.203582554517134,2.5578271028037385,2.380140186915888
114,00:00:03.804,3.132943925233645,3.713785046728972,3.0459890965732086,2.639057632398754
115,00:00:03.837,3.517536344755971,3.9493769470404985,3.6179906542056073,2.9852414330218067
116,00:00:03.871,3.676142263759086,4.381619937694704,3.752297507788162,2.8945093457943925
117,00:00:03.904,3.7086708203530634,4.5068146417445485,3.8463785046728973,2.7728193146417444
118,00:00:03.937,1.9698857736240916,2.7124610591900313,1.4366043613707165,1.7605919003115265
119,00:00:03.971,1.8163940809968848,2.114953271028037,1.366316199376947,1.9679127725856698
120,00:00:04.004,7.22976375908619,12.280957943925234,2.9015965732087228,6.50673676012461
121,00:00:04.037,1.08007528556594,0.8564252336448598,1.117367601246106,1.2664330218068536
122,00:00:04.071,1.068886292834891,0.9668224299065421,1.0137461059190032,1.2260903426791276
123,00:00:04.104,1.0347092419522326,1.0688473520249222,0.8617601246105919,1.1735202492211838
124,00:00:04.137,1.0058541017653166,1.1338006230529596,0.782398753894081,1.1013629283489097
125,00:00:04.171,1.0369418483904465,1.172663551401869,0.7991433021806854,1.139018691588785
126,00:00:04.204,0.8720794392523364,0.9953271028037384,0.6312694704049844,0.9896417445482866
127,00:00:04.238,0.9671079958463137,1.243380062305296,0.6127725856697819,1.0451713395638629
128,00:00:04.271,1.030347871235722,1.3315809968847352,0.6458333333333334,1.1136292834890966
129,00:00:04.304,0.8696261682242991,1.042328660436137,0.5820872274143302,0.9844626168224299
130,00:00:04.338,0.9035955347871236,1.0070093457943925,0.6560358255451714,1.047741433021807
131,00:00:04.371,0.942056074766355,1.0553738317757009,0.6905373831775701,1.0802570093457944
132,00:00:04.404,1.0217549325025963,1.2240654205607477,0.6713395638629284,1.1698598130841122
133,00:00:04.438,1.061889927310488,1.2901479750778817,0.7183021806853582,1.1772196261682244
134,00:00:04.471,0.9098001038421599,1.0369158878504674,0.645404984423676,1.0470794392523364
135,00:00:04.505,0.9044911734164071,1.1506619937694704,0.5172507788161994,1.0455607476635513
136,00:00:04.538,0.8147975077881618,0.9993769470404984,0.5058800623052959,0.9391355140186916
137,00:00:04.571,0.7642263759086189,0.831386292834891,0.5246495327102804,0.9366433021806854
138,00:00:04.605,0.9578141225337488,1.2987928348909656,0.5680295950155764,1.006619937694704
139,00:00:04.638,0.9187305295950156,1.045404984423676,0.6776869158878505,1.0330996884735202
140,00:00:04.671,0.8170301142263758,0.8630451713395638,0.6038161993769471,0.9842289719626168
141,00:00:04.705,0.8046209761163032,0.8784657320872274,0.5952881619937694,0.9401090342679128
142,00:00:04.738,0.7356568016614746,0.919119937694704,0.5110202492211838,0.7768302180685358
143,00:00:04.771,0.5857736240913811,0.6316978193146418,0.42780373831775703,0.6978193146417445
144,00:00:04.805,0.8462876427829699,1.2,0.45085669781931464,0.888006230529595
145,00:00:04.838,0.5747144340602285,0.6315809968847352,0.4564641744548287,0.6360981308411215
146,00:00:04.872,0.8122403946002077,0.7808021806853582,0.6934190031152648,0.9625
147,00:00:04.905,0.9526739356178608,0.9771417445482866,0.7679517133956386,1.1129283489096573
148,00:00:04.938,1.1282969885773626,1.268652647975078,0.8638629283489097,1.2523753894080998
149,00:00:04.972,1.1684190031152648,1.3072819314641744,0.8802180685358255,1.3177570093457944
150,00:00:05.005,1.0392133956386294,1.0687694704049844,0.8139408099688473,1.234929906542056
151,00:00:05.038,1.5207943925233645,1.6654984423676011,1.1938084112149532,1.7030763239875388
152,00:00:05.072,1.6334501557632397,1.6233255451713395,1.2718847352024922,2.005140186915888
153,00:00:05.105,2.0529595015576323,2.415771028037383,1.3989096573208724,2.3441978193146418
154,00:00:05.138,2.3468717549325024,2.550739875389408,1.602063862928349,2.8878115264797506
155,00:00:05.172,2.6846443406022846,2.710786604361371,1.819353582554517,3.523792834890966
156,00:00:05.205,2.405919003115265,2.4530373831775703,1.8966121495327102,2.868107476635514
157,00:00:05.239,2.585942367601246,2.518847352024922,2.204828660436137,3.034151090342679
158,00:00:05.272,2.7553348909657323,2.404517133956386,2.591822429906542,3.269665109034268
159,00:00:05.305,3.043769470404985,2.878076323987539,2.560397196261682,3.6928348909657323
160,00:00:05.339,3.770547767393562,4.115965732087227,2.5705218068535824,4.625155763239875
161,00:00:05.372,3.654010903426792,3.8371495327102805,2.3500778816199377,4.774805295950156
162,00:00:05.405,3.7900051921079956,4.126051401869159,2.3508566978193146,4.893107476635514
163,00:00:05.439,4.594184839044652,5.031814641744548,2.4056853582554516,6.345054517133956
164,00:00:05.472,4.5621105919003115,5.402959501557633,2.2787383177570093,6.004633956386293
165,00:00:05.506,4.0824376947040495,4.422702492211838,2.049299065420561,5.775311526479751
166,00:00:05.539,4.032801142263759,4.3371495327102805,2.083683800623053,5.677570093457944
167,00:00:05.572,3.442886812045691,3.7399143302180686,1.7100467289719625,4.878699376947041
168,00:00:05.606,4.035786604361371,4.600856697819315,2.1210669781931464,5.385436137071651
169,00:00:05.639,3.9061915887850467,4.603232087227414,2.317289719626168,4.7980529595015575
170,00:00:05.672,3.8689252336448603,4.653232087227415,2.440303738317757,4.5132398753894085
171,00:00:05.706,3.352414330218069,3.690342679127726,2.679088785046729,3.687811526479751
172,00:00:05.739,2.229127725856698,2.7008956386292833,1.53952492211838,2.44696261682243
173,00:00:05.772,2.235020768431983,2.634384735202492,1.4392133956386293,2.6314641744548286
174,00:00:05.806,1.875973520249221,2.1577881619937695,1.3452492211838005,2.1248831775700934
175,00:00:05.839,1.4450545171339566,1.6876947040498442,1.0619548286604361,1.5855140186915888
176,00:00:05.873,1.859151090342679,2.4116043613707165,1.0556853582554517,2.110163551401869
177,00:00:05.906,1.8047637590861891,2.442289719626168,1.059228971962617,1.912772585669782
178,00:00:05.939,1.9072949117341642,2.733917445482866,0.9955607476635514,1.9924065420560748
179,00:00:05.973,1.960669781931464,2.961253894080997,0.8605919003115264,2.0601635514018692
180,00:00:06.006,7.563590342679128,12.421923676012462,2.467289719626168,7.801557632398754
181,00:00:06.039,1.5828271028037382,1.7205218068535826,1.1570872274143302,1.8708722741433021
182,00:00:06.073,2.148130841121495,2.429595015576324,1.4311526479750778,2.583644859813084
183,00:00:06.106,1.9498182762201453,2.2537383177570094,1.2271417445482866,2.36857476635514
184,00:00:06.139,1.1406282450674974,1.111448598130841,0.9144080996884735,1.3960280373831775
185,00:00:06.173,1.371443406022845,1.4766744548286603,1.0516355140186915,1.586020249221184
186,00:00:06.206,1.3460150571131877,1.5117990654205606,0.9770638629283489,1.549182242990654
187,00:00:06.240,1.2282061266874351,1.3095794392523366,0.9238707165109035,1.4511682242990653
188,00:00:06.273,1.7644080996884732,1.8450155763239875,1.431892523364486,2.016316199376947
189,00:00:06.306,2.397105399792316,2.7742990654205606,1.840070093457944,2.5769470404984425
190,00:00:06.340,2.043081516095535,1.9951713395638628,1.6166666666666667,2.517406542056075
191,00:00:06.373,2.0419003115264798,2.137772585669782,1.6091510903426791,2.3787772585669784
192,00:00:06.406,2.0399273104880584,2.0630841121495327,1.6572040498442369,2.399493769470405
193,00:00:06.440,1.9177570093457943,1.9715732087227413,1.6165887850467289,2.1651090342679127
194,00:00:06.473,1.9490134994807893,2.14458722741433,1.5105140186915889,2.1919392523364487
195,00:00:06.507,1.6642133956386294,1.7485591900311526,1.2726635514018692,1.9714174454828661
196,00:00:06.540,1.3161993769470406,1.3935358255451713,1.0161604361370717,1.5389018691588785
197,00:00:06.573,1.1847481827622015,1.2506230529595015,0.8720015576323987,1.431619937694704
198,00:00:06.607,1.1768042575285567,1.2085669781931465,0.9508956386292835,1.37095015576324
199,00:00:06.640,1.3480010384215992,1.3491043613707165,1.0579439252336449,1.636954828660436
200,00:00:06.673,1.4062694704049843,1.3977414330218068,1.133372274143302,1.6876947040498442
201,00:00:06.707,1.3144859813084113,1.4311915887850468,1.0018691588785047,1.5103971962616822
202,00:00:06.740,1.2734293873312565,1.2118769470404984,1.007671339563863,1.6007398753894082
203,00:00:06.773,1.3750519210799583,1.376830218068536,1.0199766355140187,1.7283489096573208
204,00:00:06.807,1.2779984423676012,1.2884735202492212,0.9450545171339564,1.6004672897196262
205,00:00:06.840,1.2669132917964694,1.3860591900311527,0.8887071651090342,1.5259735202492213
206,00:00:06.874,1.1459112149532709,1.2655763239875388,0.7982087227414331,1.373948598130841
207,00:00:06.907,1.0153946002076841,1.132398753894081,0.7517133956386293,1.1620716510903426
208,00:00:06.940,1.4261941848390445,1.7675623052959502,0.9435358255451713,1.5674844236760124
209,00:00:06.974,1.3189641744548286,1.3406931464174454,1.0720015576323987,1.5441978193146417
210,00:00:07.007,1.575103842159917,1.4348520249221184,1.3283878504672897,1.9620716510903426
211,00:00:07.040,1.7886033229491174,1.6764797507788163,1.4834501557632398,2.205880062305296
212,00:00:07.074,1.7944314641744548,1.6099688473520248,1.5943146417445482,2.1790109034267915
213,00:00:07.107,1.9316329179646934,1.6597741433021806,1.656658878504673,2.478465732087227
214,00:00:07.140,2.005438733125649,2.089135514018692,1.5671728971962617,2.360007788161994
215,00:00:07.174,1.7839044652128766,1.8008177570093458,1.3749221183800624,2.175973520249221
216,00:00:07.207,1.6654205607476638,1.673714953271028,1.3545171339563864,1.9680295950155764
217,00:00:07.241,6.188590342679127,4.907165109034268,3.131892523364486,10.526713395638629
218,00:00:07.274,1.6914460020768434,2.310708722741433,0.9724688473520249,1.7911604361370717
219,00:00:07.307,1.805244029075805,2.5248442367601247,1.096923676012461,1.7939641744548287
220,00:00:07.341,2.0962876427829698,3.17363707165109,1.1102803738317757,2.004945482866044
221,00:00:07.374,1.6652518172377988,2.441160436137072,1.0194314641744548,1.535163551401869
222,00:00:07.407,1.739602803738318,2.6070872274143304,1.0016355140186917,1.6100856697819315
223,00:00:07.441,2.243406022845275,3.5521028037383178,1.1477803738317758,2.030334890965732
224,00:00:07.474,2.1651739356178608,3.2177180685358255,1.1730529595015575,2.104750778816199
225,00:00:07.508,2.5124221183800626,3.856814641744548,1.4634345794392523,2.217017133956386
226,00:00:07.541,2.6635903426791274,3.735436137071651,1.6960280373831775,2.5593068535825547
227,00:00:07.574,3.2475337487019735,4.645521806853583,2.0099688473520247,3.0871105919003115
228,00:00:07.608,3.065381619937695,4.1535046728971965,1.9253504672897197,3.1172897196261684
229,00:00:07.641,3.0939122533748704,4.263473520249221,1.9238707165109035,3.094392523364486
230,00:00:07.674,3.0039849428868117,3.872780373831776,1.8924065420560747,3.2467679127725857
231,00:00:07.708,2.9839693665628246,4.344976635514018,1.6038551401869159,3.003076323987539
232,00:00:07.741,3.1465602284527523,4.186370716510903,1.9820872274143302,3.271222741433022
233,00:00:07.774,3.172481827622015,3.9687305295950157,2.1625778816199377,3.38613707165109
234,00:00:07.808,4.604283489096574,5.80778816199377,3.5141355140186916,4.490926791277259
235,00:00:07.841,4.347377985462098,6.053816199376947,2.932242990654206,4.05607476635514
236,00:00:07.875,4.215758047767394,5.468535825545171,2.5206386292834893,4.65809968847352
237,00:00:07.908,4.2665628245067495,5.656931464174455,2.3269080996884735,4.815848909657321
238,00:00:07.941,4.500597092419523,6.111604361370716,2.0452102803738317,5.344976635514018
239,00:00:07.975,5.065368639667706,6.697780373831776,2.1016744548286606,6.396651090342679
240,00:00:08.008,10.88046469366563,18.011721183800624,3.6251168224299066,11.004556074766356
241,00:00:08.041,3.272131360332295,3.561176012461059,1.4423286604361372,4.8128894080996885
242,00:00:08.075,3.5264797507788166,4.032943925233645,1.589018691588785,4.957476635514019
243,00:00:08.108,3.194561266874351,3.686214953271028,1.8170560747663551,4.08041277258567
244,00:00:08.141,2.8586578400830738,3.428738317757009,1.7397585669781932,3.4074766355140187
245,00:00:08.175,2.6900830737279335,3.2352414330218067,1.9498831775700936,2.8851246105919004
246,00:00:08.208,2.7573078920041536,3.222118380062305,2.0431853582554518,3.0066199376947043
247,00:00:08.242,2.8001168224299064,3.3195872274143303,2.0965342679127725,2.984228971962617
248,00:00:08.275,2.5405114226375907,2.6253894080996885,2.1450155763239875,2.8511292834890964
249,00:00:08.308,2.5213914849428867,2.6422507788161993,2.216004672897196,2.7059190031152647
250,00:00:08.342,2.5153946002076846,2.7286993769470405,1.9702492211838005,2.847235202492212
251,00:00:08.375,2.2189122533748704,2.3135514018691588,1.6555685358255452,2.6876168224299066
252,00:00:08.408,2.379569055036345,3.097390965732087,1.2582943925233645,2.7830218068535824
253,00:00:08.442,1.848676012461059,2.49053738317757,1.0632009345794393,1.9922897196261682
254,00:00:08.475,2.025207684319834,3.002102803738318,1.0829828660436136,1.9905373831775701
255,00:00:08.509,1.318652647975078,1.3991043613707166,1.0095404984423677,1.5473130841121496
256,00:00:08.542,1.4814122533748701,1.7159267912772587,0.9905373831775701,1.7377725856697819
257,00:00:08.575,1.05573727933541,1.0483644859813084,0.7970794392523365,1.3217679127725857
258,00:00:08.609,1.198520249221184,1.3384735202492213,0.830880062305296,1.4262071651090342
259,00:00:08.642,1.6727673935617862,2.431386292834891,0.9211838006230529,1.6657320872274144
260,00:00:08.675,1.5358904465212877,2.2569314641744547,0.7881619937694704,1.5625778816199376
261,00:00:08.709,0.789628764278297,0.9671339563862928,0.5049065420560748,0.8968457943925233
262,00:00:08.742,1.0023234683281412,1.3133566978193147,0.5626947040498442,1.1309190031152647
263,00:00:08.775,1.1884475597092419,1.4105919003115264,0.7598909657320873,1.394859813084112
264,00:00:08.809,1.4920560747663554,2.0126947040498444,0.8873442367601246,1.5761292834890965
265,00:00:08.842,1.7292705088265838,2.389992211838006,0.9428738317757009,1.8549454828660437
266,00:00:08.876,1.2857995846313603,1.7616822429906542,0.7462616822429906,1.3494548286604362
267,00:00:08.909,1.3541666666666667,1.9082165109034268,0.7455607476635514,1.408722741433022
268,00:00:08.942,1.5419911734164071,2.0375778816199377,0.9488707165109034,1.63952492211838
269,00:00:08.976,1.7720794392523365,2.136993769470405,1.227297507788162,1.9519470404984425
270,00:00:09.009,1.9374610591900314,2.2881619937694704,1.294392523364486,2.2298286604361373
271,00:00:09.042,1.8211059190031154,1.9838395638629283,1.3322429906542057,2.1472352024922117
272,00:00:09.076,2.477089823468328,2.8501947040498443,1.803076323987539,2.7779984423676014
273,00:00:09.109,2.0626557632398757,2.222468847352025,1.5554906542056075,2.4100077881619937
274,00:00:09.142,1.6506619937694704,1.783411214953271,1.2294781931464174,1.9390965732087226
275,00:00:09.176,1.3477803738317757,1.3638239875389409,1.063551401869159,1.6159657320872274
276,00:00:09.209,1.4859553478712357,1.9870327102803738,0.881386292834891,1.5894470404984424
277,00:00:09.243,1.1087227414330219,1.2848130841121495,0.7503894080996885,1.2909657320872274
278,00:00:09.276,1.3500129802699898,1.9429127725856699,0.7017912772585669,1.4053348909657322
279,00:00:09.309,1.0867990654205606,1.4749221183800623,0.6484034267912773,1.1370716510903427
280,00:00:09.343,1.1953530633437175,1.4591121495327102,0.7842289719626169,1.3427180685358255
281,00:00:09.376,1.2215732087227416,1.3537772585669783,0.9288551401869158,1.3820872274143303
282,00:00:09.409,1.4663811007268952,1.6006619937694704,1.1014018691588785,1.6970794392523365
283,00:00:09.443,1.3811007268951194,1.3440031152647975,1.160163551401869,1.6391355140186916
284,00:00:09.476,1.3532969885773625,1.504322429906542,0.9663940809968847,1.5891744548286604
285,00:00:09.510,1.3225986500519211,1.8576713395638629,0.6944704049844237,1.4156542056074766
286,00:00:09.543,1.4545690550363448,1.7033489096573209,0.9996884735202493,1.6606697819314642
287,00:00:09.576,1.3254543094496365,1.3681853582554517,1.0193146417445482,1.5888629283489097
288,00:00:09.610,1.4890706126687434,1.766082554517134,1.0540109034267913,1.6471183800623053
289,00:00:09.643,1.4193276220145379,1.556386292834891,1.1304127725856699,1.571183800623053
290,00:00:09.676,1.9054646936656283,2.1049844236760125,1.6754283489096573,1.935981308411215
291,00:00:09.710,3.410578920041537,2.8361760124610593,4.654439252336449,2.7411214953271026
292,00:00:09.743,3.412967289719626,3.0300623052959503,4.475194704049844,2.7336448598130842
293,00:00:09.776,3.4978322949117335,3.6005451713395638,4.169548286604361,2.7234034267912772
294,00:00:09.810,3.778024402907581,4.072390965732088,3.7253894080996885,3.5362928348909657
295,00:00:09.843,3.3868769470404985,3.8967679127725856,2.985630841121495,3.278232087227414
296,00:00:09.877,3.616394080996885,4.521884735202492,2.726752336448598,3.6005451713395638
297,00:00:09.910,4.100661993769471,4.881580996884735,2.8908878504672897,4.529517133956387
298,00:00:09.943,3.7853063343717555,4.37028816199377,2.7636292834890965,4.222001557632399
299,00:00:09.977,4.252842679127726,5.094314641744548,3.309190031152648,4.355023364485981
300,00:00:10.010,9.705153167185879,15.22904984423676,5.165459501557632,8.72095015576324
301,00:00:10.043,4.366978193146417,5.1875,3.5459890965732086,4.367445482866043
302,00:00:10.077,3.8934190031152647,4.60778816199377,2.9857866043613708,4.086682242990654
303,00:00:10.110,4.963746105919003,6.092601246105919,3.342017133956386,5.456619937694704
304,00:00:10.143,5.015602284527518,5.9136292834890964,3.598169781931464,5.535007788161994
305,00:00:10.177,4.938226895119419,5.951246105919003,3.616394080996885,5.2470404984423675
306,00:00:10.210,4.600363447559709,6.152102803738318,3.23006230529595,4.41892523364486
307,00:00:10.244,3.8612019730010387,5.152336448598131,2.856814641744548,3.574454828660436
308,00:00:10.277,3.651466770508827,4.895327102803738,2.7855140186915888,3.2735591900311527
309,00:00:10.310,3.6617341640706127,5.060630841121496,3.040771028037383,2.8838006230529594
310,00:00:10.344,4.482879023883696,6.619742990654205,3.241043613707165,3.58785046728972
311,00:00:10.377,7.366588785046729,9.106152647975078,4.140109034267913,8.853504672897197
312,00:00:10.410,7.169405503634477,10.835202492211838,4.401635514018691,6.271378504672898
313,00:00:10.444,6.332788161993769,9.413785046728972,4.252647975077882,5.331931464174454
314,00:00:10.477,6.218899273104881,8.913123052959502,4.1653426791277255,5.5782320872274145
315,00:00:10.511,6.467004153686396,10.166588785046729,4.233644859813084,5.000778816199377
316,00:00:10.544,6.544976635514018,10.41588785046729,3.984384735202492,5.234657320872274
